District Name,Mandal Name,Village Name,Bore Well Working,Well Type,Bore Depth,Pump Capacity,Crop Type,Irrigation Type,Extant Land Irrigated,Lat,Long
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,,Wet,Flood Irrigation,2,16.19418391,80.93846571
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,4,16.19433267,80.93825929
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,200,,Wet,Flood Irrigation,1.5,16.20151777,80.93522122
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,,Wet,Flood Irrigation,3,16.19373838,80.94429469
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.20036703,80.94286805
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.19950031,80.94084371
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.20089119,80.94423713
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.1993331,80.94080378
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.19479838,80.94048147
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,4,16.19454287,80.93828859
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,3,16.19667222,80.94028707
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,3,16.20051269,80.94290629
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,2.5,16.19527321,80.94489548
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,4,16.19511966,80.94491831
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.19880246,80.94071186
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,3,16.19951769,80.94832606
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,3,16.19426315,80.94560538
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,3,16.19546339,80.94128497
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,4,16.19147394,80.93817612
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,7.5,Wet,Flood Irrigation,3,16.19371322,80.94434693
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,4,16.19663182,80.94027419
Krishna,Ghantasala,23-V. RUDRAVARAM,Working,Bore Well,,5,Wet,Flood Irrigation,4,16.19422033,80.94565843
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,5,Wet,Flood Irrigation,5,16.15828333,80.89107167
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,5,Wet,Flood Irrigation,5,16.16345833,80.89394667
Krishna,Ghantasala,25-VEMULA PALLI,Working,Tube Well,130,6,Wet,Flood Irrigation,7,16.16598333,80.895525
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,9,16.17625833,80.90186167
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,7,16.17497667,80.90613833
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,6,Wet,Flood Irrigation,8,16.17386333,80.90813667
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,5,16.16814667,80.90561667
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,7,16.170915,80.90641333
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,3,16.15797333,80.89086833
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,5,16.16073333,80.89608333
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,2.5,16.16024667,80.89771833
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,5,16.16531667,80.900465
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,5,Wet,Flood Irrigation,7,16.16667667,80.90024667
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,6,Wet,Flood Irrigation,6,16.16564167,80.895815
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,5,16.16056167,80.89740167
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,5,16.16768333,80.90590667
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,6,16.17379,80.89881
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,5,16.15647167,80.89925
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,5,Wet,Flood Irrigation,8,16.17404667,80.90803333
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,7.5,Wet,Flood Irrigation,6,16.16094833,80.89617833
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,110,,Wet,Flood Irrigation,2,16.15804333,80.89262
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,5,Wet,Flood Irrigation,3,16.165075,80.897245
Krishna,Ghantasala,25-VEMULA PALLI,Working,Bore Well,130,6,Wet,Flood Irrigation,5,16.16629333,80.89832167
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,,16.16008167,81.03163833
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,5,Others,Micro Irrigation,2.3,16.162135,81.034545
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,7,16.16038667,81.022625
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,2,16.15834,81.02631333
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,7.5,Others,Micro Irrigation,,16.14923,81.03149167
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Others,Micro Irrigation,2.2,16.15721,81.02953667
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Wet,Flood Irrigation,5,16.14507333,81.046065
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,5,Others,Micro Irrigation,4,16.14810333,81.03568333
Krishna,Ghantasala,26-YENDAKUDURU,Working,Open Well,,5,Wet,Flood Irrigation,2.5,16.14038833,81.03462167
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Others,Micro Irrigation,5,16.15971333,81.03120667
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Others,Micro Irrigation,2.2,16.15996,81.03115333
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Wet,Flood Irrigation,2.5,16.13977,81.03178667
Krishna,Ghantasala,26-YENDAKUDURU,Working,Open Well,,,Wet,Flood Irrigation,2.5,16.14001,81.03322167
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,0.9,16.16079833,81.03217
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Others,Micro Irrigation,5,16.15262,81.03745333
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,2,16.15310833,81.03129667
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,5,Others,Micro Irrigation,1.8,16.16169667,81.03441667
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,2,16.15853833,81.02696
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,,Wet,Flood Irrigation,2.5,16.14702333,81.03927667
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,,Wet,Flood Irrigation,5,16.14502667,81.04609833
Krishna,Ghantasala,26-YENDAKUDURU,Working,Open Well,,5,Wet,Flood Irrigation,2,16.14022833,81.03591
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,5,16.15281,81.03067833
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,9.5,Others,Micro Irrigation,4,16.153015,81.03008333
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,,Others,Micro Irrigation,3.5,16.157665,81.031735
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,5,Others,Micro Irrigation,2.4,16.14755167,81.03637
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,2.3,16.14750667,81.03638833
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Others,Micro Irrigation,,16.15472,81.038425
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Others,Micro Irrigation,2.1,16.160965,81.032105
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,2,16.16212333,81.03493667
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,2.2,16.14874,81.03301
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,,Others,Micro Irrigation,1.5,16.14549,81.03929333
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Others,Micro Irrigation,1.5,16.16218667,81.03421167
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,5,Wet,Flood Irrigation,2.5,16.14553,81.039785
Krishna,Ghantasala,26-YENDAKUDURU,Working,Bore Well,,,Wet,Flood Irrigation,2,16.13937667,81.02931833
Krishna,Ghantasala,26-YENDAKUDURU,Working,Tube Well,,5,Others,Micro Irrigation,5,16.153955,81.03605667
Krishna,Ghantasala,27-ZELAGALA GANDI,Working,Bore Well,,,Wet,Flood Irrigation,5,16.14307333,81.02797
Krishna,Ghantasala,27-ZELAGALA GANDI,Working,Tube Well,,,Others,Micro Irrigation,2.2,16.14719,81.03916833
Krishna,Ghantasala,27-ZELAGALA GANDI,Working,Tube Well,,,Others,Micro Irrigation,2,16.14807833,81.03564167
Krishna,Gudivada,00-D1-GDV,Working,Bore Well,,5,Wet,Flood Irrigation,10,16.42099667,81.00793167
Krishna,Gudivada,00-D1-GDV,Working,Bore Well,,,Wet,Flood Irrigation,2,16.42713,81.00802167
Krishna,Gudivada,00-D1-GDV,Working,Bore Well,50,,Wet,Flood Irrigation,1.5,16.42052,80.99686
Krishna,Gudivada,00-D1-GDV,Working,Bore Well,,,Wet,Flood Irrigation,5,16.419805,81.00911333
Krishna,Gudivada,00-D1-GDV,Working,Bore Well,,5,Wet,Flood Irrigation,2,16.422875,80.99137
Krishna,Gudivada,00-D1-GDV,Working,Bore Well,,5,Wet,Flood Irrigation,6,16.42202167,80.99504833
Krishna,Gudivada,00-D2-GDV,Working,others,10,10,ID,Flood Irrigation,17,16.44983667,80.99375667
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,5,16.42682,80.97627
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,,ID,Micro Irrigation,2.3,16.42793833,80.970475
Krishna,Gudivada,00-D2-GDV,Partially Working,Bore Well,,5,ID,Micro Irrigation,10,16.427845,80.97061833
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,,ID,Micro Irrigation,2,16.43473833,80.97489333
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,,ID,Micro Irrigation,2,16.43379833,80.97110833
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,,16.42832167,80.96749667
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,3,16.42863,80.97669167
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,1,16.428085,80.96960333
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,85,5,ID,Micro Irrigation,5,16.44862167,80.987415
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,10,16.434,80.97835833
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,6,16.43340167,80.980955
Krishna,Gudivada,00-D2-GDV,Working,others,10,5,ID,Flood Irrigation,2,16.45000333,80.99347833
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,,ID,Micro Irrigation,2,16.43198833,80.97265667
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,,ID,Micro Irrigation,2,16.43248333,80.9733
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,3,16.427425,80.97236667
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,20,16.42789667,80.96897333
Krishna,Gudivada,00-D2-GDV,Abandoned,Bore Well,85,,ID,Micro Irrigation,4,16.45517833,80.98104333
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,85,5,ID,Micro Irrigation,4,16.45448667,80.98084
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,2,16.435025,80.98384333
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,Wet,Micro Irrigation,15,16.42764333,80.97120333
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,85,5,ID,Micro Irrigation,8,16.44412667,80.98796833
Krishna,Gudivada,00-D2-GDV,Working,Bore Well,,5,ID,Micro Irrigation,10,16.43394,80.97724333
Krishna,Gudivada,01-BILLAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,6.3,16.42009358,80.99698458
Krishna,Gudivada,01-BILLAPADU,Abandoned,Filter Point well (Shallow Tube Well),,,ID,Flood Irrigation,1,16.41119611,81.00211111
Krishna,Gudivada,01-BILLAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,7,16.41542833,80.99997692
Krishna,Gudivada,01-BILLAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,3.5,16.41323859,81.00023333
Krishna,Gudivada,01-BILLAPADU,Abandoned,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,3.5,16.41189685,81.00038845
Krishna,Gudivada,01-BILLAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,4.5,16.41673776,80.99687337
Krishna,Gudivada,01-BILLAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,5.5,16.41960731,80.99687019
Krishna,Gudivada,01-BILLAPADU,Abandoned,Filter Point well (Shallow Tube Well),,,ID,Flood Irrigation,0.6,16.41317584,81.00209985
Krishna,Gudivada,01-BILLAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,0.9,16.41047936,81.00315725
Krishna,Gudivada,01-BILLAPADU,Abandoned,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,3.5,16.41067947,81.00376151
Krishna,Gudivada,01-BILLAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,4,16.41605596,80.99770255
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,55,5,ID,Micro Irrigation,2,16.40965131,81.02305103
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.40924106,81.02720254
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.40952165,81.02480029
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,,ID,Micro Irrigation,2,16.41109772,81.02389577
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.42366006,81.00993171
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,,5,ID,Micro Irrigation,2,16.42365883,81.00994847
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.42369065,81.00984672
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.40901809,81.0236901
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,2.5,16.40856074,81.02367997
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,2,16.40905732,81.0259009
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,,ID,Micro Irrigation,2,16.41396045,81.02298534
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,,5,ID,Micro Irrigation,1.9,16.41023776,81.02032117
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,7.5,ID,Micro Irrigation,2,16.41461941,81.02315543
Krishna,Gudivada,02-BOMMULURU,Working,Bore Well,50,5,ID,Micro Irrigation,1.7,16.41013896,81.02002423
Krishna,Gudivada,03-CHILAKAMUDI,Working,Bore Well,115,5,ID,Micro Irrigation,8,16.46308437,81.0454729
Krishna,Gudivada,03-CHILAKAMUDI,Working,Bore Well,120,5,ID,Micro Irrigation,18,16.46309128,81.04538965
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Tube Well,80,8,ID,Flood Irrigation,5,16.39670615,81.00382136
Krishna,Gudivada,04-CHINA YERUKAPADU,Abandoned,Filter Point well (Shallow Tube Well),,5,ID,Micro Irrigation,2.5,16.39718064,81.00141547
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Tube Well,100,5,ID,Flood Irrigation,5,16.39721894,81.0012568
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Micro Irrigation,4.5,16.40261985,81.00509319
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Micro Irrigation,4,16.39703769,81.0027692
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Tube Well,80,5,ID,Flood Irrigation,3,16.39654563,81.00483956
Krishna,Gudivada,04-CHINA YERUKAPADU,Abandoned,Filter Point well (Shallow Tube Well),,5,ID,Micro Irrigation,2,16.39713684,81.00140816
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Filter Point well (Shallow Tube Well),,,ID,Micro Irrigation,1,16.40545229,81.00219907
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Filter Point well (Shallow Tube Well),,5,ID,Flood Irrigation,2.5,16.40244953,81.00515713
Krishna,Gudivada,04-CHINA YERUKAPADU,Working,Filter Point well (Shallow Tube Well),,,ID,Flood Irrigation,4,16.40154575,81.00458979
Krishna,Gudivada,04-CHINA YERUKAPADU,Abandoned,Bore Well,,5,ID,Flood Irrigation,2.5,16.39742399,81.00166706
Krishna,Gudivada,06-CHIRI CHINTALA,Abandoned,Bore Well,,,ID,Micro Irrigation,2,16.38503833,81.02259833
Krishna,Gudivada,06-CHIRI CHINTALA,Working,Bore Well,,,ID,Micro Irrigation,2.7,16.38318,81.022435
Krishna,Gudivada,06-CHIRI CHINTALA,Working,Bore Well,,5,ID,Micro Irrigation,3,16.38509,81.016145
Krishna,Gudivada,06-CHIRI CHINTALA,Working,Bore Well,180,5,ID,Micro Irrigation,10,16.38765,81.01463333
Krishna,Gudivada,06-CHIRI CHINTALA,Working,Bore Well,,,ID,Micro Irrigation,6,16.38907,81.01281167
Krishna,Gudivada,06-CHIRI CHINTALA,Working,Bore Well,,,ID,Micro Irrigation,3.5,16.37977667,81.019475
Krishna,Gudivada,06-CHIRI CHINTALA,Working,Bore Well,,5,ID,Micro Irrigation,9.5,16.38098667,81.017785
Krishna,Gudivada,06-CHIRI CHINTALA,Working,Bore Well,,5,ID,Micro Irrigation,3,16.388,81.01414833
Krishna,Gudivada,06-CHIRI CHINTALA,Abandoned,Bore Well,,,ID,Micro Irrigation,3,16.38140167,81.02070167
Krishna,Gudivada,07-CHOWTAPALLI,Working,Tube Well,,,ID,Micro Irrigation,4.5,16.4141153,81.04078736
Krishna,Gudivada,07-CHOWTAPALLI,Working,Tube Well,,5,ID,Micro Irrigation,4,16.43460962,81.03974289
Krishna,Gudivada,07-CHOWTAPALLI,Working,Tube Well,,5,ID,Micro Irrigation,5,16.43336646,81.03844532
Krishna,Gudivada,07-CHOWTAPALLI,Working,Tube Well,,5,ID,Micro Irrigation,5,16.43293191,81.03367303
Krishna,Gudivada,07-CHOWTAPALLI,Working,Tube Well,,5,ID,Micro Irrigation,10,16.43331734,81.03853859
Krishna,Gudivada,07-CHOWTAPALLI,Working,Tube Well,,5,ID,Micro Irrigation,3,16.43319729,81.03832362
Krishna,Gudivada,07-CHOWTAPALLI,Working,Tube Well,,5,ID,Micro Irrigation,5,16.4369261,81.04218024
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,150,5,ID,Micro Irrigation,7,16.46687958,81.04401968
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,100,5,ID,Micro Irrigation,10,16.45280419,81.03983587
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,90,5,ID,Micro Irrigation,8,16.46000703,81.04401425
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,110,5,ID,Micro Irrigation,10,16.46004427,81.04395262
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,100,5,ID,Micro Irrigation,3,16.45781082,81.04134537
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,120,10,ID,Micro Irrigation,10,16.46754022,81.04636184
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,110,7.5,ID,Micro Irrigation,11,16.45986486,81.04302094
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,120,7.5,ID,Micro Irrigation,10,16.45254013,81.02793344
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,120,5,ID,Micro Irrigation,,16.46719705,81.04606511
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,110,7.5,ID,Micro Irrigation,20,16.45600649,81.03078121
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,150,7.5,ID,Micro Irrigation,6,16.46312185,81.04545604
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,120,10,ID,Micro Irrigation,10,16.45991489,81.04309258
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,110,5,ID,Micro Irrigation,12,16.45505853,81.0302789
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,108,5,ID,Micro Irrigation,8,16.45996989,81.04401306
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,105,5,ID,Micro Irrigation,5,16.45989884,81.04297817
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,100,5,ID,Micro Irrigation,9,16.46157928,81.04538371
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,107,,ID,Micro Irrigation,6,16.46678758,81.04421788
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,130,5,ID,Micro Irrigation,5,16.4616232,81.04555125
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,90,5,ID,Micro Irrigation,10,16.45259356,81.03126531
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,120,5,ID,Micro Irrigation,5,16.46248718,81.03319545
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,105,5,ID,Micro Irrigation,7,16.46430936,81.02541981
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,120,,ID,Micro Irrigation,3,16.45536042,81.03439872
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,90,5,ID,Micro Irrigation,11,16.45674912,81.03208037
Krishna,Gudivada,08-DONDAPADU,Working,Bore Well,120,5,ID,Micro Irrigation,5,16.46433381,81.02550553
Krishna,Gudivada,11-GUNTA KODURU,Working,Tube Well,90,5,ID,Micro Irrigation,2,16.46952495,81.09104477
Krishna,Gudivada,14-KASIPUDI,Working,Bore Well,60,,ID,Flood Irrigation,5,16.40669296,80.95826922
Krishna,Gudivada,14-KASIPUDI,Working,Bore Well,60,5,ID,Flood Irrigation,5.75,16.39592694,80.95033348
Krishna,Gudivada,14-KASIPUDI,Working,Bore Well,60,5,ID,Flood Irrigation,3.5,16.39623558,80.95101544
Krishna,Gudivada,14-KASIPUDI,Working,Bore Well,70,5,ID,Flood Irrigation,5,16.4064837,80.95831778
Krishna,Gudivada,15-LINGAVARAM,Working,Bore Well,,10,ID,Micro Irrigation,20,16.46027,81.0069
Krishna,Gudivada,15-LINGAVARAM,Working,Bore Well,,7.5,ID,Micro Irrigation,12,16.47069167,81.01235833
Krishna,Gudivada,15-LINGAVARAM,Working,Bore Well,,5,ID,Flood Irrigation,11,16.46315333,81.007355
Krishna,Gudivada,15-LINGAVARAM,Working,Bore Well,80,,ID,Micro Irrigation,5,16.460395,80.99912667
Krishna,Gudivada,15-LINGAVARAM,Working,Bore Well,,5,ID,Micro Irrigation,9,16.45282167,80.99798167
Krishna,Gudivada,16-MALLAYAPALEM,Abandoned,Filter Point well (Shallow Tube Well),,5,ID,Micro Irrigation,3,16.4229011,81.00266153
Krishna,Gudivada,16-MALLAYAPALEM,Working,Filter Point well (Shallow Tube Well),50,5,ID,Flood Irrigation,3,16.41506619,81.02174912
Krishna,Gudivada,16-MALLAYAPALEM,Working,Filter Point well (Shallow Tube Well),50,5,ID,Flood Irrigation,3,16.413295,81.02199705
Krishna,Gudivada,16-MALLAYAPALEM,Working,Filter Point well (Shallow Tube Well),,,ID,Flood Irrigation,3,16.41490084,81.02177419
Krishna,Gudivada,16-MALLAYAPALEM,Working,Bore Well,50,5,ID,Flood Irrigation,2.4,16.42469667,81.00725333
Krishna,Gudivada,17-MERAKAGUDEM,Working,Bore Well,,5,ID,Flood Irrigation,5,16.46906667,81.01132167
Krishna,Gudivada,17-MERAKAGUDEM,Working,Bore Well,,5,ID,Flood Irrigation,5,16.469065,81.01126667
Krishna,Gudivada,18-MOTURU,Working,Bore Well,,,ID,Flood Irrigation,15,16.45337167,81.04019667
Krishna,Gudivada,18-MOTURU,Working,Bore Well,,5,ID,Micro Irrigation,2.2,16.46032946,81.04418946
Krishna,Gudivada,18-MOTURU,Working,Bore Well,,,ID,Micro Irrigation,2.3,16.45552338,81.04204054
Krishna,Gudivada,18-MOTURU,Working,Bore Well,,5,ID,Micro Irrigation,2.5,16.4534831,81.04009028
Krishna,Gudivada,18-MOTURU,Abandoned,Bore Well,,5,ID,Flood Irrigation,3,16.45330667,81.040405
